screen_name,tweet,polarity,subjectivity,retweet_count,retweet_at,in_reply_to_screen_name,tweet_len,tweet_is_Retweet
TeresaC44681354,"Just moments after insisting he didn’t want to interfere in Britain’s election, #Trump told reporters at the #NATOLondon gathering, “I think Boris [Johnson] is very capable and I think he’ll do a good job”. He also reiterated his backing for #Brexit. #F24",0.48,0.56,0, @dougf24,,255,True
MikeMol1982,"It's here! Our new report on what the various manifestos have to say about Brexit #GeneralElection2019, #GeneralElection, #Election2019, #Brexit, #ConservativeManifesto, #LabourManifesto, #LibDems, #SNP, #PlaidCymru, #Greens, #BrexitParty 1/25 https://t.co/gLg4aUKaQW",0.06818181818181818,0.4772727272727273,0, @anandMenon1,,267,True
Robbo20769,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
peterbonda007,Ever single MP that voted against leaving the EU are the most undemocratic MP's and they should not be rewarded by voting them back into Parliament https://t.co/GRiAtdfPZq,0.14285714285714288,0.2380952380952381,0, @JohnD_Ghost,,171,True
marklazarowicz,"𝐈𝐌𝐏𝐎𝐑𝐓𝐀𝐍𝐓 𝐈𝐍𝐅𝐎𝐑𝐌𝐀𝐓𝐈𝐎𝐍
 
⁣ ⁣ [1/4]EU/EEA citizens and their family members living in #Scotland and needing support with their EU Settlement Scheme applications, can obtain free advice and may not need to pay for help⁣ 
@ScotGovEurope
#Brexit",0.4,0.8,0, @CitzRights,,240,True
annesones1,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
DevonBloke,@BrexitAlex Says a sad #Brexit hugging MEP . (Pack ya bags Mrs.  Yer on ya way home.  Gravy has just run out. Start working for a living ),-0.5,1.0,0,,BrexitAlex,138,False
AlastairBreward,"Reminder to any monkeys who like the peanuts #JRM throws you - “Get Brexit done” is code for “#GetBrexitStarted even tho most people don’t want it now”. #Manifesto is super light because #Brexit will take 5-10 more years and there won’t be time for much else eg cashews, hazels.",0.38666666666666666,0.5133333333333333,0,,,278,False
DowellAnne,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
jdminiatures,"A fantastic report released by the British Ports Association, describing #Brexit as a ""once in a generation"" opportunity to revitalise our coastal communities.

60,000 new jobs can be created to turn around the fortunes of our seaside towns.

🐟🦐🎣

https://t.co/dcLDeeiqq4",0.1787878787878788,0.4515151515151515,0, @AllianceBE,,271,True
MikeMol1982,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
Mac74Mac,"America, if you don’t see large protests in U.K. over Trumps visit its cause we are a bit busy trying to keep another fat blonde useless lying lump of corrupt racist shit out of Downing Street! 

Normal service will resume in a few weeks!

#NATOLondon #Trump #Brexit https://t.co/EnvcqIofOZ",-0.1294642857142857,0.4348214285714286,0, @weehalfpintt,,290,True
westbaybaby,"@ARMilani_ @SpanishDan1 @BorisJohnson 💔I have my annual cancer checkup on Thurs. Been told by my oncologist if we quit #Euratom, nuclear meds will be in short supply.
Oldies like me will die
Wrote to @MattHancock ~ got rubbish reply.
#Brexit kills cancer patients.
Put that on the side of an effing bus, @BorisJohnson https://t.co/z2eHk89FYM",-0.25,0.5,0, @carolJhedges,,341,True
MikeMol1982,"Born LIAR!!

Q: ""Should the NHS be on the table in trade talks?

Trump: Well I've never really thought about it

#GE2019 #Brexit #NHS https://t.co/Q6JFM2KOa6",-0.1,0.2,0, @Doozy_45,,157,True
jarhead_jedi,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
Airminded,"In his review of David Reynolds's 'Island Stories', Professor Jan Rüger reflects on the tired tropes of British exceptionalism and nationalism that have shaped both sides of the #Brexit chasm. #helloBBK
https://t.co/59fpkmMQuR",-0.2,0.35,0, @BirkbeckHCA,,226,True
DaniellePomay,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
AndrewGuilford,"UK in changing Europe has pub’d #Brexit manifesto paper. ‘Get Brexit Done’ the slogan, but how &amp; what it means for the economy will be story of 2020 if BJ wins. Estimates of fiscal impact of Tory deal helps explain why manifesto light on tax/spend commitment. PM’ll need latitude https://t.co/WUdd8Zd9SQ",0.35,0.44999999999999996,0, @BethRigby,,307,True
martinjdwareham,Diane Abbott “Stop throwing Tory talking points at me!” Emily Maitlis “This comment came from a Labour member!” (Diane’s attitude to Labour’s Northern working class writ large here folks!) 🤦‍♂️ #Brexit #Immigration #FOM #GeneralElection2019 #Newsnight https://t.co/Q74Lyy6230,0.26785714285714285,0.42857142857142855,0, @UxbEconomist07,,275,True
Christi75367510,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
aighne_kearney,What a surprise. This thread where @anandMenon1 runs rule over all main parties’ #brexit policies. A sanity check amid all the campaign gibberish. https://t.co/yRzto5pFWa,0.16666666666666666,0.3333333333333333,0, @pmdfoster,,170,True
aathans,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
exmouthchamber,The latest The Exmouth Chamber Daily Update! https://t.co/STCVsI1IxZ Thanks to @wnwdigital #brexit,0.2333333333333333,0.3666666666666667,0,,,98,False
NYchamps27,"It's weird that most of the people who support #Brexit seem to think Donald Trump is a good guy. But, I guess if your judgement is poor, it's understandable. Donald Trump is not a good guy. He's a very bad guy. And #BorisJohnson is no better!",-0.18178571428571427,0.6666666666666667,0, @derekjames150,,242,True
jamescoe07,"A reminder of what antisemitism sounds like from the #Labour party.

#GE2019 #Brexit🇬🇧 https://t.co/iuD7NFKpg2",0.0,0.0,0, @DarrenPlymouth,,110,True
barsul,"The next Home Secretary.

The Home Secretary FFS.",0.0,0.0,0,,,49,False
GirlyGlamMUA,"So much discussion in #greatyarmouth around #GeneralElection19, #brexit and who to vote for if not Labour or conservative. If you voted leave in the #EUref - @AdrianMyers_Ind is your man. The ONLY 100% leave candidate. Catch him at one of his meetings around the area to see why!",0.1,0.6,0,,,279,False
PhilDurling100,"Very good exchange with national and #EU parliamentarians at the 2019 #COSAC in sunny Helsinki today 🇪🇺🇫🇮
 
They represent the citizens who are always our priority when it comes to #Brexit.
 
We will continue to work in full transparency &amp; constant dialogue to build #EU27Unity. https://t.co/m7439hfcod",0.41999999999999993,0.5544444444444444,0, @MichelBarnier,,306,True
MikeDanson1,How could a Home Secretary not know that as UK isn’t part of Schengen it has maintained its own Border checks for everyone coming from outside the #EU?  Moreover #Brexit will actually weaken our border security by weakening security co- operation with our closest neighbours. https://t.co/3i7CdVsGVA,0.19999999999999998,0.38333333333333336,0, @Feorlean,,299,True
RCThePub,"Sturgeon
""I'm taken aback hearing Farage accuse others of lying about spending. He lied about £350m for #NHS (big applause)""
#GE2019 #Brexit https://t.co/JclYndkdkL",0.0,0.1,0, @Doozy_45,,164,True
Ruthie_HB,"Still wondering how automation is impacting our politics? This the first UK data I’ve seen that correlates with what @AndrewYang #YangGang has been saying in the US. More than any other factor, risk of automation most closely linked to #Trump and #Brexit https://t.co/iPLoIV8iHJ",0.28125,0.4270833333333333,0, @MichaeIPugh,,278,True
peterbonda007,"#Labour
#LabourParty 
#Brexit
#NHS 
#NHSNotforSale 

Hear it from the horses mouth!",0.0,0.0,0,,,83,False
cernusson,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
BiscuitRoddy,"This Poll shows that @LibDems making real progress against @BorisJohnson #brexit 

Same as in #Mogg seat. @nickcoatesnes now THE candidates to beat #Tories 

#Labour party is draining support here 

@bathnesld for a #BrighterFuture https://t.co/q4SHFw08LW",0.1,0.21250000000000002,0, @Wera_Hobhouse,,255,True
robtnewman,"This creature does not care about #Brexit.

Oh he will tell you he does.  He will hold himself up as the vitreous knight errant championing the people, but in truth he is just another shyster intent on enriching himself at the expense of the public.

 Welcome to the face of Evil. https://t.co/PHtQ6a435r",-0.06666666666666665,0.6555555555555556,0, @xugla,,304,True
DaniellePomay,"Very happy to be back in beautiful Prague 🇪🇺🇨🇿

#Brexit consultation with #EU27 is fundamental to prepare for all scenarios after the #UK General Election.

The 🇪🇺 will be ready to start negotiating our future relationship after #UK withdrawal. https://t.co/IMZlpmG6jC",0.35000000000000003,0.5208333333333334,0, @MichelBarnier,,268,True
ManxFreeState,"Read the latest blog on the https://t.co/4uHufUhscn website from Alan Winters - Prof of Economics &amp;  Director of UK Trade Policy on why @BorisJohnson 's #ovenready #Brexit is yet another lie #GE2019
https://t.co/SqbZaWA6p9
@remainutd https://t.co/JW16mFauT4",0.5,0.9,0, @thatginamiller,,261,True
biffrbear,"Leaving the EU is a REALLY good idea.

It's just that people like @joswinson have made it far too complicated (and thrown a ton of fear-mongering into the mix).

Take a step back and wonder...

Do we REALLY want to be shackled to the EU?

Or work alongside them?

#Brexit",0.09999999999999999,0.56,0, @cigarboyrick82,,271,True
AsterEC,"Kay: How important is US trade deal?

Fox: Well the US is about 19% of our exports

Kay: But EU is about 40%?

Fox: Its 44%

#GE2019 #Brexit https://t.co/YXGzMTTY9X",0.4,1.0,0, @Doozy_45,,164,True
valeriemgray,"EU will do all in its power to stop us having a trade deal with the US, that agenda is already building amongst the Remain faction. Stand back from this....is the UK no longer allowed to make its own decisions as to who it does business with? #Brexit #SelfDetermination #Woking",0.3,0.5,0, @SdpWoking,,277,True
William230616,"“Up North a lot of working class voted Leave
Corbyn's gone against that, hasn’t he?
He hasn’t said it, but he has!”
“We’re spending so much money in Europe we could put into our own NHS &amp; Schools &amp; Education &amp; Social Workers.
Sort it out Here!”
#Brexit #EU
https://t.co/I9iKsg4llg",0.28055555555555556,0.4222222222222222,0, @astro_trader,,292,True
JimONeill5,"@ScotTories Once in a generation opportunity 🤔
Where is our EU membership❓
Where is #DevoMax ❓
Where is our #HomeRule ❓
Where is our near #FederalState❓
Get off your knees Scotland 🏴󠁧󠁢󠁳󠁣󠁴󠁿 

#Brexit #NeverTrustATory #DarkMoney #RussiaReport 
#ScotRef #IndyRef2 #IndyRef2020 #DissolveTheUnion",0.1,0.4,0, @Mac_Gadget,,291,True
h2ofizz,"Q: Would The NHS Be Under Threat From The US Under The Conservative Party?

#GeneralElection2019 #Brexit #NHS",0.0,0.0,0, @Doozy_45,,109,True
News_VJ,"@iammaeve Nice attempt at distraction, but today's topic is really that Trump has already said the NHS is 'on the table' in *ANY* trade deal. 
#GE2019 #BorisJohnson #NHS #Brexit #DonaldTrump
https://t.co/x1a9OYEAa1",0.4,0.6,0,,iammaeve,214,False
giantbolster,"Asked about the #NHS, #Trump said, ""I don't even know where that rumour started.. If you handed it to us on a silver platter, we'd want nothing to do with it.""

Labour persisting with the lies, that's where the rumour started.

#GE2019 #Brexit🇬🇧 https://t.co/6aombpr3Vm",0.0,0.0,0, @DarrenPlymouth,,269,True
g_gosden,@Joe05253140 @RemainerTony @EstherMcVey1 You can spin it all you like but the fact remains only 37% voted #brexit. That’s not enough of a mandate for a caretakers strike. https://t.co/AgyyvCyMYJ,0.0,0.75,0,,Joe05253140,194,False
EightIntl,"Vicky Pryce, @WSJCustom: 'Beyond #Brexit: A New Vision of #Global #Competitiveness for #Britain' panel discussion.
Read the article: https://t.co/J9JWnR2YxJ
See the competitiveness report here: https://t.co/zhEbj6wGc2 https://t.co/uenhx6bkZK",0.06818181818181818,0.22727272727272727,0,,,241,False
MileEndInst,"And to anyone thinking, 'Why bother?  Parties never do what they promise anyway', believe it or not, they do!  A recently published study showed that in the UK, some 86% of manifesto pledges were fulfilled - one of the best records in the world. https://t.co/RwUEAaEmpF",0.5,0.275,0, @ProfTimBale,,269,True
evahornung,Brexit Party member returns to primaeval soup https://t.co/qFlx988G2B  #brexit #primordialsoup,0.0,0.0,0, @TheSpoofUK,,94,True
BrexitLalaland,Brexit Party member returns to primaeval soup https://t.co/qFlx988G2B  #brexit #primordialsoup,0.0,0.0,0, @TheSpoofUK,,94,True
DequinceyDr,"According to Diane Abacus, terrorists who have blown up children could just be 'dissidents' and we shouldn't treat them as terrorists. And this cretin would be in charge of our national security. Get a grip Britain. https://t.co/gbx4ebLxvj",0.0,0.0,0, @Jay_Beecher,,239,True
